Phenotype,Ancestry,Collapsing model,Phenotypic category,P value,No. samples,No. cases,No. cases with QV,Proportion cases with QV,No. controls,No. controls with QV,Proportion controls with QV,Odds ratio,Odds ratio LCI,Odds ratio UCI
Union#D683#Haemorrhagic disorder due to circulating anticoagulants,European,flexnonsynmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0162,276808,129,1,0.00775193798449612,276679,34,0.000122886088210526,63.5673,8.6361,467.8976
Union#D695#Secondary thrombocytopenia,European,flexnonsynmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0316,289973,239,1,0.00418410041841004,289734,38,0.000131154783353007,32.0318,4.38,234.2564
Union#D758#Other specified diseases of blood and blood-forming organs,European,flexnonsynmtr,Chapter III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism,0.0489,358028,382,1,0.00261780104712042,357646,46,0.000128618801831979,20.404,2.8067,148.3338
130713#Source of report of E13 (Other specified diabetes mellitus),European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0662,384732,527,1,0.00189753320683112,384205,49,0.000127536080998425,14.9048,2.0543,108.1401
20002#1237#disorder or pituitary gland,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0839,303590,633,1,0.00157977883096367,302957,41,0.000135332736989078,11.6902,1.6055,85.1183
20002#1238#pituitary adenoma|tumour,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.041,350557,299,1,0.00334448160535117,350258,48,0.000137041837731044,24.4834,3.3684,177.9602
41202#E870#Hyperosmolality and hypernatraemia,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0122,442548,92,1,0.0108695652173913,442456,58,0.000131086480915616,83.8192,11.4867,611.6365
Union#Chapter IV#Chapter IV Endocrine nutritional and metabolic diseases,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0359,400076,162981,14,0.0000858995833870206,237095,39,0.000164491026803602,0.5222,0.2835,0.9617
Union#E119#Type 2 diabetes mellitus Without complications,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0339,222791,36387,1,0.0000274823425948828,186404,33,0.000177034827578807,0.1552,0.0212,1.1349
Union#E13#Other specified diabetes mellitus,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0881,205978,527,1,0.00189753320683112,205451,35,0.000170356922088479,11.1578,1.5258,81.5965
Union#E139#Other specified diabetes mellitus Without complications,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0798,210409,460,1,0.00217391304347826,209949,37,0.000176233275700289,12.3601,1.6922,90.2782
Union#E211#Secondary hyperparathyroidism not elsewhere classified,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0334,207244,201,1,0.00497512437810945,207043,34,0.000164217094999589,30.4425,4.147,223.4712
Union#E23#Hypofunction and other disorders of pituitary gland,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0251,254369,1449,2,0.00138026224982747,252920,41,0.000162106594970742,8.5249,2.06,35.2782
Union#E232#Diabetes insipidus,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.0259,253078,158,1,0.00632911392405063,252920,41,0.000162106594970742,39.2852,5.3705,287.3694
Union#E539#Vitamin B deficiency unspecified,European,flexnonsynmtr,Chapter IV Endocrine nutritional and metabolic diseases,0.031,253110,190,1,0.00526315789473684,252920,41,0.000162106594970742,32.6338,4.4659,238.4658
Union#F023#Dementia in Parkinson disease,European,flexnonsynmtr,Chapter V Mental and behavioural disorders,0.0643,182655,466,1,0.00214592274678112,182189,25,0.000137220139525438,15.67,2.1188,115.8894
Union#F028#Dementia in other specified diseases classified elsewhere,European,flexnonsynmtr,Chapter V Mental and behavioural disorders,0.0691,188693,465,1,0.0021505376344086,188228,28,0.000148755764285866,14.4858,1.9668,106.6917
131065#Source of report of G51 (Facial nerve disorders),European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0726,459449,3443,2,0.000580888759802498,456006,57,0.000124998355284799,4.6493,1.1346,19.0515
40002#Block G00-G09#G00-G09 Inflammatory diseases of the central nervous system,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0042,455258,34,1,0.0294117647058824,455224,56,0.000123016361176036,246.303,33.1128,1832.0791
40002#Block G20-G26#G20-G26 Extrapyramidal and movement disorders,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0723,296150,505,1,0.00198019801980198,295645,43,0.000145444705643593,13.6398,1.8746,99.2436
40002#Block G30-G32#G30-G32 Other degenerative diseases of the nervous system,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0667,368924,530,1,0.00188679245283019,368394,47,0.000127580796647068,14.8151,2.0402,107.5785
40002#Block G90-G99#G90-G99 Other disorders of the nervous system,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0478,309906,353,1,0.0028328611898017,309553,42,0.000135679512070631,20.9355,2.8734,152.5354
40002#Chapter VI#Chapter VI Diseases of the nervous system,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0021,334385,1926,3,0.00155763239875389,332459,41,0.000123323477481434,12.6486,3.9134,40.8816
40002#G20#Parkinson disease,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0604,295941,472,1,0.00211864406779661,295469,38,0.000128609092662851,16.5064,2.2616,120.4728
40002#G31#Other degenerative diseases of nervous system not elsewhere classified,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0192,306750,149,1,0.00671140939597315,306601,39,0.000127201150681178,53.1119,7.2493,389.1253
40002#G318#Other specified degenerative diseases of nervous system,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0133,290495,102,1,0.00980392156862745,290393,37,0.000127413539582566,77.6976,10.5588,571.7428
40002#G93#Other disorders of brain,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0324,304366,278,1,0.00359712230215827,304088,35,0.000115098261029702,31.3618,4.2815,229.725
41202#G25#Other extrapyramidal and movement disorders,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0371,419340,278,1,0.00359712230215827,419062,56,0.000133631777636722,27.0117,3.726,195.8208
41202#G259#Extrapyramidal and movement disorder unspecified,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0043,419094,32,1,0.03125,419062,56,0.000133631777636722,241.3629,32.388,1798.6946
41202#G31#Other degenerative diseases of nervous system not elsewhere classified,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.039,301273,324,1,0.00308641975308642,300949,36,0.000119621597014777,25.8783,3.5373,189.3192
41202#G318#Other specified degenerative diseases of nervous system,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0221,309721,161,1,0.0062111801242236,309560,42,0.000135676443985011,46.0592,6.3009,336.693
Union#Block G50-G59#G50-G59 Nerve nerve root and plexus disorders,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0285,281746,30717,0,0,251029,35,0.000139426122081512,0,,
Union#G049#Encephalitis myelitis and encephalomyelitis unspecified,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0492,266794,354,1,0.00282485875706215,266440,37,0.000138868037832157,20.3968,2.7908,149.0722
Union#G259#Extrapyramidal and movement disorder unspecified,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0108,299012,79,1,0.0126582278481013,298933,40,0.000133809248226191,95.799,13.0075,705.5488
Union#G407#Petit mal unspecified without grand mal seizures,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0086,298996,63,1,0.0158730158730159,298933,40,0.000133809248226191,120.5214,16.3124,890.4533
Union#G51#Facial nerve disorders,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0828,302376,3443,2,0.000580888759802498,298933,40,0.000133809248226191,4.3431,1.0492,17.9779
Union#G560#Carpal tunnel syndrome,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0711,254956,24949,0,0,230007,33,0.000143473894272783,0,,
Union#G936#Cerebral oedema,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0769,299517,584,1,0.00171232876712329,298933,40,0.000133809248226191,12.817,1.759,93.3902
Union#G952#Cord compression unspecified,European,flexnonsynmtr,Chapter VI Diseases of the nervous system,0.0802,231449,623,1,0.00160513643659711,230826,30,0.000129968027865145,12.3685,1.684,90.8404
131211#Source of report of H53 (Visual disturbances),European,flexnonsynmtr,Chapter VII Diseases of the eye and adnexa,0.0848,450364,13137,4,0.000304483519829489,437227,53,0.000121218497485288,2.5123,0.9091,6.9425
41202#H114#Other conjunctival vascular disorders and cysts,European,flexnonsynmtr,Chapter VII Diseases of the eye and adnexa,0.0343,379813,265,1,0.00377358490566038,379548,49,0.000129100930580585,29.3367,4.036,213.2384
41202#H189#Disorder of cornea unspecified,European,flexnonsynmtr,Chapter VII Diseases of the eye and adnexa,0.0094,379620,72,1,0.0138888888888889,379548,49,0.000129100930580585,109.0828,14.8587,800.8117
41202#H402#Primary angle-closure glaucoma,European,flexnonsynmtr,Chapter VII Diseases of the eye and adnexa,0.0082,308129,1046,2,0.00191204588910134,307083,38,0.000123745046127594,15.4792,3.7295,64.2465
41202#H539#Visual disturbance unspecified,European,flexnonsynmtr,Chapter VII Diseases of the eye and adnexa,0.0346,379815,267,1,0.00374531835205993,379548,49,0.000129100930580585,29.1161,4.0058,211.6293
Union#H110#Pterygium,European,flexnonsynmtr,Chapter VII Diseases of the eye and adnexa,0.0438,283225,302,1,0.0033112582781457,282923,41,0.000144915754463229,22.9221,3.1428,167.1813
Union#H114#Other conjunctival vascular disorders and cysts,European,flexnonsynmtr,Chapter VII Diseases of the eye and adnexa,0.0676,283395,472,1,0.00211864406779661,282923,41,0.000144915754463229,14.6487,2.0108,106.716
Union#H189#Disorder of cornea unspecified,European,flexnonsynmtr,Chapter VII Diseases of the eye and adnexa,0.0277,283112,189,1,0.00529100529100529,282923,41,0.000144915754463229,36.6998,5.0222,268.1849
Union#H402#Primary angle-closure glaucoma,European,flexnonsynmtr,Chapter VII Diseases of the eye and adnexa,0.0316,231033,1785,2,0.00112044817927171,229248,34,0.000148310999441653,7.5621,1.8153,31.5009
131231#Source of report of H66 (Suppurative and unspecified otitis media),European,flexnonsynmtr,Chapter VIII Diseases of the ear and mastoid process,0.0366,435571,9561,4,0.000418366279677858,426010,53,0.000124410225112087,3.3638,1.2172,9.2959
41202#H652#Chronic serous otitis media,European,flexnonsynmtr,Chapter VIII Diseases of the ear and mastoid process,0.0102,449919,81,1,0.0123456790123457,449838,56,0.000124489260578253,100.3978,13.7304,734.1179
41202#H720#Central perforation of tympanic membrane,European,flexnonsynmtr,Chapter VIII Diseases of the ear and mastoid process,0.0277,389482,210,1,0.00476190476190476,389272,51,0.000131013789843606,36.5157,5.0228,265.4711
41202#H90#Conductive and sensorineural hearing loss,European,flexnonsynmtr,Chapter VIII Diseases of the ear and mastoid process,0.0805,450501,663,1,0.00150829562594269,449838,56,0.000124489260578253,12.1327,1.677,87.7764
41202#H901#Conductive hearing loss unilateral with unrestricted hearing on the contralateral side,European,flexnonsynmtr,Chapter VIII Diseases of the ear and mastoid process,0.0103,449920,82,1,0.0121951219512195,449838,56,0.000124489260578253,99.1583,13.5629,724.9467
Union#H652#Chronic serous otitis media,European,flexnonsynmtr,Chapter VIII Diseases of the ear and mastoid process,0.0143,159846,100,1,0.01,159746,22,0.000137718628322462,73.3352,9.7897,549.3605
Union#H66#Suppurative and unspecified otitis media,European,flexnonsynmtr,Chapter VIII Diseases of the ear and mastoid process,0.045,211165,9561,4,0.000418366279677858,201604,26,0.000128965695125097,3.245,1.1323,9.2998
Union#H720#Central perforation of tympanic membrane,European,flexnonsynmtr,Chapter VIII Diseases of the ear and mastoid process,0.0364,170757,253,1,0.00395256916996047,170504,24,0.0001407591610754,28.1878,3.7987,209.1641
Union#H901#Conductive hearing loss unilateral with unrestricted hearing on the contralateral side,European,flexnonsynmtr,Chapter VIII Diseases of the ear and mastoid process,0.025,211230,191,1,0.00523560209424084,211039,27,0.000127938437919058,41.1329,5.561,304.2467
131365#Source of report of I62 (Other nontraumatic intracranial haemorrhage),European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0148,335067,1404,2,0.00142450142450142,333663,42,0.000125875509121479,11.3315,2.7403,46.8568
131387#Source of report of I73 (Other peripheral vascular diseases),European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0735,409934,13535,4,0.000295530107129664,396399,44,0.000110999270936607,2.6629,0.9567,7.4124
131393#Source of report of I78 (Diseases of capillaries),European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0577,414856,2925,2,0.000683760683760684,411931,53,0.000128662324515514,5.3173,1.2952,21.8298
40002#Block I60-I69#I60-I69 Cerebrovascular diseases,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0239,340832,1691,2,0.00118273211117682,339141,46,0.000135636800033025,8.729,2.1172,35.9883
40002#I63#Cerebral infarction,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0264,349243,199,1,0.0050251256281407,349044,46,0.000131788542418721,38.3177,5.2584,279.2189
40002#I639#Cerebral infarction unspecified,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0235,356794,173,1,0.00578034682080925,356621,48,0.000134596672658088,43.1896,5.9278,314.6762
40002#I64#Stroke not specified as haemorrhage or infarction,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0784,313856,711,1,0.00140646976090014,313145,35,0.000111769308147983,12.6,1.7238,92.0989
41202#Block I20-I25#I20-I25 Ischaemic heart diseases,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0345,253931,39005,1,0.0000256377387514421,214926,34,0.000158193983045327,0.162,0.0222,1.1838
41202#Block I80-I89#I80-I89 Diseases of veins lymphatic vessels and lymph nodes not elsewhere classified,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0859,363378,36971,1,0.0000270482269887209,326407,46,0.000140928350188568,0.1919,0.0265,1.3916
41202#I62#Other nontraumatic intracranial haemorrhage,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0054,218219,770,2,0.0025974025974026,217449,29,0.000133364605033824,19.5241,4.6505,81.9674
41202#I620#Subdural haemorrhage (acute)(nontraumatic),European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0044,207926,570,2,0.00350877192982456,207356,34,0.000163969212369066,21.4708,5.1459,89.5842
41202#I678#Other specified cerebrovascular diseases,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0253,247709,181,1,0.00552486187845304,247528,34,0.000137358197860444,40.4402,5.506,297.0207
41202#I713#Abdominal aortic aneurysm ruptured,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0266,168947,152,1,0.00657894736842105,168795,29,0.000171806036908676,38.5398,5.2164,284.7398
41202#I78#Diseases of capillaries,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0751,348489,544,1,0.00183823529411765,347945,49,0.000140826854819009,13.0754,1.8023,94.8614
41202#I781#Naevus non-neoplastic,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0631,348399,454,1,0.00220264317180617,347945,49,0.000140826854819009,15.6731,2.1596,113.7484
Union#Block I30-I52#I30-I52 Other forms of heart disease,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0856,201852,73036,6,0.0000821512678679008,128816,24,0.000186312259346665,0.4409,0.1802,1.0786
Union#I21#Acute myocardial infarction,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.067,132776,26883,1,0.0000371982293642823,105893,22,0.000207756886668618,0.179,0.0241,1.3282
Union#I251#Atherosclerotic heart disease,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.06,141785,35753,1,0.0000279696808659413,106032,18,0.000169760072430964,0.1647,0.022,1.2341
Union#I510#Cardiac septal defect acquired,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0203,193203,132,1,0.00757575757575758,193071,29,0.000150203811033247,50.8139,6.871,375.7873
Union#I62#Other nontraumatic intracranial haemorrhage,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0276,124234,1404,2,0.00142450142450142,122830,21,0.000170968004559147,8.3424,1.9542,35.6139
Union#I620#Subdural haemorrhage (acute)(nontraumatic),European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0164,116444,953,2,0.00209863588667366,115491,22,0.00019049103393338,11.038,2.5919,47.0076
Union#I713#Abdominal aortic aneurysm ruptured,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0494,94110,280,1,0.00357142857142857,93830,16,0.000170521155280827,21.0157,2.7774,159.0161
Union#I730#Raynaud syndrome,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0144,171570,3546,3,0.000846023688663283,168024,22,0.000130933676141504,6.4661,1.9344,21.6137
Union#I78#Diseases of capillaries,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0779,195996,2925,2,0.000683760683760684,193071,29,0.000150203811033247,4.5546,1.0863,19.0971
Union#I829#Embolism and thrombosis of unspecified vein,European,flexnonsynmtr,Chapter IX Diseases of the circulatory system,0.0341,139937,194,1,0.00515463917525773,139743,24,0.00017174384405659,30.1639,4.0603,224.0876
131481#Source of report of J38 (Diseases of vocal cords and larynx not elsewhere classified),European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0841,421562,3986,2,0.000501756146512795,417576,49,0.000117343908653754,4.2776,1.0399,17.5959
40001#J440#Chronic obstructive pulmonary disease with acute lower respiratory infection,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0627,321181,495,1,0.00202020202020202,320686,41,0.000127850919591127,15.8312,2.1733,115.3191
40002#Block J20-J22#J20-J22 Other acute lower respiratory infections,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0804,340208,606,1,0.00165016501650165,339602,46,0.000135452676957144,12.2011,1.6799,88.6166
40002#J22#Unspecified acute lower respiratory infection,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0781,339642,600,1,0.00166666666666667,339042,45,0.000132726918788823,12.5764,1.7307,91.3868
41202#J320#Chronic maxillary sinusitis,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0601,405783,483,1,0.0020703933747412,405300,51,0.000125832716506292,16.4856,2.2736,119.5368
41202#J38#Diseases of vocal cords and larynx not elsewhere classified,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0403,341550,2307,2,0.000866926744690074,339243,45,0.000132648278667504,6.5403,1.5857,26.9767
41202#J380#Paralysis of vocal cords and larynx,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0296,405534,234,1,0.00427350427350427,405300,51,0.000125832716506292,34.1033,4.6932,247.8141
41202#J381#Polyp of vocal cord and larynx,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0462,325749,367,1,0.00272479564032698,325382,41,0.00012600574094449,21.6807,2.9743,158.037
41202#J980#Diseases of bronchus not elsewhere classified,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0273,405516,216,1,0.00462962962962963,405300,51,0.000125832716506292,36.9584,5.0843,268.6547
Union#J320#Chronic maxillary sinusitis,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0924,189898,799,1,0.00125156445556946,189099,22,0.000116341175786228,10.7699,1.4499,79.9991
Union#J38#Diseases of vocal cords and larynx not elsewhere classified,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0845,196793,3989,2,0.000501378791677112,192804,22,0.000114105516483061,4.3957,1.0333,18.7
Union#J380#Paralysis of vocal cords and larynx,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0609,187573,512,1,0.001953125,187061,22,0.000117608694490033,16.6375,2.2383,123.6668
Union#J381#Polyp of vocal cord and larynx,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0512,173792,397,1,0.00251889168765743,173395,22,0.000126877937656795,19.9005,2.6759,148.001
Union#J459#Asthma unspecified,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0992,241245,43891,9,0.000205053427809802,197354,21,0.000106407774861417,1.9272,0.8826,4.2082
Union#J980#Diseases of bronchus not elsewhere classified,European,flexnonsynmtr,Chapter X Diseases of the respiratory system,0.0776,214123,664,1,0.00150602409638554,213459,25,0.000117118509877775,12.8769,1.7422,95.1735
131639#Source of report of K58 (Irritable bowel syndrome),European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0316,341821,33365,0,0,308456,42,0.000136162045802319,0,,
131661#Source of report of K71 (Toxic liver disease),European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0256,459449,202,1,0.00495049504950495,459247,58,0.000126293693807472,39.3883,5.4293,285.7519
131681#Source of report of K83 (Other diseases of biliary tract),European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0385,445463,5706,3,0.000525762355415352,439757,55,0.000125069072237622,4.2055,1.3153,13.4467
41202#Block K55-K64#K55-K64 Other diseases of intestines,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0655,330223,89552,5,0.0000558334822226193,240671,32,0.000132961594874331,0.4199,0.1636,1.0777
41202#K045#Chronic apical periodontitis,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0921,220655,665,1,0.00150375939849624,219990,31,0.000140915496158916,10.6859,1.4566,78.3939
41202#K10#Other diseases of jaws,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0601,254373,426,1,0.00234741784037559,253947,36,0.000141761863695968,16.5955,2.2701,121.3215
41202#K102#Inflammatory conditions of jaws,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0221,190917,152,1,0.00657894736842105,190765,27,0.000141535396954368,46.7839,6.3168,346.4968
41202#K294#Chronic atrophic gastritis,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0564,254346,399,1,0.0025062656641604,253947,36,0.000141761863695968,17.7213,2.4237,129.5718
41202#K574#Diverticular disease of both small and large intestine with perforation and abscess,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0052,253983,36,1,0.0277777777777778,253947,36,0.000141761863695968,201.5167,26.8805,1510.7195
41202#K71#Toxic liver disease,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0125,254033,86,1,0.0116279069767442,253947,36,0.000141761863695968,82.9775,11.248,612.1324
41202#K83#Other diseases of biliary tract,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0081,233490,2676,3,0.00112107623318386,230814,33,0.000142972263380904,7.8489,2.4057,25.6082
41202#K831#Obstruction of bile duct,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0133,202045,1219,2,0.00164068908941756,200826,27,0.00013444474321054,12.2219,2.9031,51.4533
Union#K102#Inflammatory conditions of jaws,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0373,129684,224,1,0.00446428571428571,129460,21,0.000162212266337093,27.6402,3.7019,206.3742
Union#K122#Cellulitis and abscess of mouth,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0461,133509,300,1,0.00333333333333333,133209,20,0.00015014000555518,22.2724,2.9795,166.4932
Union#K297#Gastritis unspecified,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0396,188419,27446,0,0,160973,23,0.000142881104284569,0,,
Union#K574#Diverticular disease of both small and large intestine with perforation and abscess,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0101,165442,70,1,0.0142857142857143,165372,23,0.000139080376363592,104.1897,13.8765,782.2935
Union#K624#Stenosis of anus and rectum,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0848,133049,535,1,0.00186915887850467,132514,21,0.000158473821633941,11.815,1.5864,87.9959
Union#K632#Fistula of intestine,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0674,135269,496,1,0.00201612903225806,134773,18,0.000133557908483153,15.124,2.015,113.514
Union#K71#Toxic liver disease,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0289,165574,202,1,0.00495049504950495,165372,23,0.000139080376363592,35.7666,4.8071,266.1188
Union#K711#Toxic liver disease with hepatic necrosis,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0059,165413,41,1,0.024390243902439,165372,23,0.000139080376363592,179.7272,23.6991,1362.9998
Union#K83#Other diseases of biliary tract,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0545,171079,5707,3,0.000525670229542667,165372,23,0.000139080376363592,3.7811,1.1349,12.5968
Union#K831#Obstruction of bile duct,European,flexnonsynmtr,Chapter XI Diseases of the digestive system,0.0392,141209,2122,2,0.000942507068803016,139087,19,0.000136605146419148,6.9051,1.6073,29.664
131805#Source of report of L81 (Other disorders of pigmentation),European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0144,382490,4531,3,0.000662105495475612,377959,40,0.000105831584907358,6.2597,1.9357,20.2423
41202#Block L60-L75#L60-L75 Disorders of skin appendages,European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0805,402654,12905,4,0.000309957380860132,389749,47,0.000120590431277566,2.5708,0.9261,7.1365
41202#L02#Cutaneous abscess furuncle and carbuncle,European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0818,350083,3462,2,0.000577700751010976,346621,46,0.000132709789654983,4.3551,1.0568,17.9478
41202#L73#Other follicular disorders,European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0529,361223,409,1,0.00244498777506113,360814,47,0.000130261020913823,18.8135,2.5895,136.6868
41202#L732#Hidradenitis suppurativa,European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0269,296603,188,1,0.00531914893617021,296415,42,0.000141693234148069,37.7353,5.1666,275.6047
Union#L028#Cutaneous abscess furuncle and carbuncle of other sites,European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0059,269015,38,1,0.0263157894736842,268977,41,0.000152429389873484,177.2815,23.7594,1322.7916
Union#L281#Prurigo nodularis,European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0147,269072,95,1,0.0105263157894737,268977,41,0.000152429389873484,69.781,9.5003,512.5498
Union#L30#Other dermatitis,European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.082,309935,46193,2,0.0000432966033814647,263742,41,0.000155454952188123,0.2785,0.0674,1.1514
Union#L732#Hidradenitis suppurativa,European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0452,200053,257,1,0.00389105058365759,199796,35,0.000175178682255901,22.2948,3.0428,163.3557
Union#L81#Other disorders of pigmentation,European,flexnonsynmtr,Chapter XII Diseases of the skin and subcutaneous tissue,0.0396,227669,4531,3,0.000662105495475612,223138,35,0.000156853606288485,4.2233,1.2984,13.737
131921#Source of report of M49 (Spondylopathies in diseases classified elsewhere),European,flexnonsynmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0494,380727,402,1,0.00248756218905473,380325,47,0.000123578518372445,20.1771,2.777,146.6003
131929#Source of report of M54 (Dorsalgia),European,flexnonsynmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0324,436366,75141,16,0.00021293301925713,361225,40,0.000110734306872448,1.9231,1.0769,3.4342
131955#Source of report of M75 (Shoulder lesions),European,flexnonsynmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0346,450387,32048,0,0,418339,58,0.000138643540286705,0,,
131989#Source of report of M93 (Other osteochondropathies),European,flexnonsynmtr,Chapter XIII Diseases of the musculoskeletal system and connective tissue,0.0951,381773,828,1,0.00120772946859903,380945,45,0.000118127288716219,10.2351,1.4092,74.3406
